Timestamp, Temperature (C), Humidity
"Dec 01, 2017 07:39:13 PM",27.2,55.1
"Dec 01, 2017 07:25:49 PM",27,54.2
"Dec 01, 2017 07:20:46 PM",27,53.6
"Dec 01, 2017 07:15:46 PM",27,52.8
"Dec 01, 2017 07:10:46 PM",26.8,51.7
"Dec 01, 2017 07:06:21 PM",26.8,51.5
"Dec 01, 2017 07:05:52 PM",26.7,51
"Dec 01, 2017 07:02:20 PM",26.7,50.7
"Dec 01, 2017 07:00:50 PM",26.7,50.6
"Dec 01, 2017 06:51:05 PM",26.5,50.4
"Dec 01, 2017 06:45:55 PM",26.1,50.3
"Dec 01, 2017 06:41:44 PM",25.7,50.2
"Dec 01, 2017 06:35:57 PM",25.4,50.8
"Dec 01, 2017 06:31:06 PM",25.7,50.1
"Dec 01, 2017 06:26:27 PM",25.6,51.6
"Dec 01, 2017 06:21:02 PM",25.7,52.2
"Dec 01, 2017 06:15:51 PM",25.9,51.6
"Dec 01, 2017 06:10:54 PM",26,51.4
"Dec 01, 2017 06:06:00 PM",26,50.5
"Dec 01, 2017 06:04:17 PM",26.1,50.2
"Dec 01, 2017 05:54:08 PM",25.6,48.4
"Dec 01, 2017 05:46:24 PM",25.4,48.6
"Dec 01, 2017 05:35:56 PM",25.5,48.1
"Dec 01, 2017 05:30:59 PM",25.8,47.3
"Dec 01, 2017 05:28:47 PM",26.1,46.8
"Dec 01, 2017 05:21:36 PM",26.1,47.8
"Dec 01, 2017 05:06:14 PM",26,49.5
"Dec 01, 2017 04:56:06 PM",26.8,47.1
"Dec 01, 2017 04:54:20 PM",26.9,46.4
"Dec 01, 2017 04:51:12 PM",26.6,47
"Dec 01, 2017 04:46:19 PM",26.3,47.2
"Dec 01, 2017 04:42:18 PM",25.7,47.1
"Dec 01, 2017 04:39:15 PM",25.5,47
"Dec 01, 2017 04:31:22 PM",25.5,46.3
"Dec 01, 2017 04:30:44 PM",25.5,46.4
"Dec 01, 2017 04:21:15 PM",25.8,45.3
"Dec 01, 2017 04:19:08 PM",26.1,45.2
"Dec 01, 2017 04:11:58 PM",26.1,45.2
"Dec 01, 2017 04:11:28 PM",26,45.3
"Dec 01, 2017 04:09:23 PM",26.2,44.9
"Dec 01, 2017 04:07:59 PM",26.2,44.8
"Dec 01, 2017 04:06:36 PM",26.2,44.8
"Dec 01, 2017 04:01:45 PM",26.1,45.6
"Dec 01, 2017 03:56:29 PM",25.9,45.7
"Dec 01, 2017 03:55:24 PM",25.8,46.1
"Dec 01, 2017 03:54:45 PM",25.8,45.9
"Dec 01, 2017 03:54:15 PM",25.9,46
"Dec 01, 2017 03:46:20 PM",26.1,46.1
"Dec 01, 2017 03:44:57 PM",26.1,46
"Dec 01, 2017 03:35:22 PM",26.2,45.8
"Dec 01, 2017 03:34:47 PM",26.2,46.1
"Dec 01, 2017 03:26:28 PM",25.9,46.3
"Dec 01, 2017 03:22:38 PM",26,46.7
"Dec 01, 2017 03:21:22 PM",25.9,46.3
"Dec 01, 2017 03:16:42 PM",25.9,46.3
"Dec 01, 2017 03:13:14 PM",26.1,46.3
"Dec 01, 2017 03:10:43 PM",26.2,45.8
"Dec 01, 2017 03:10:07 PM",26.2,45.8
"Dec 01, 2017 03:04:28 PM",26.3,45.4
"Dec 01, 2017 02:59:30 PM",26,46.2
"Dec 01, 2017 02:58:04 PM",26,46.4
"Dec 01, 2017 02:57:19 PM",26,46.4
"Dec 01, 2017 02:56:28 PM",25.9,46.3
"Dec 01, 2017 02:54:35 PM",25.7,46.7
"Dec 01, 2017 02:46:37 PM",25.8,46.6
"Dec 01, 2017 02:45:47 PM",25.8,46.5
"Dec 01, 2017 02:45:16 PM",25.8,46.7
"Dec 01, 2017 02:44:47 PM",25.8,46.7
"Dec 01, 2017 02:44:17 PM",25.8,46.7
"Dec 01, 2017 02:37:41 PM",25.8,46.2
"Dec 01, 2017 02:33:20 PM",26.2,46
"Dec 01, 2017 02:31:21 PM",26.2,45.7
"Dec 01, 2017 02:30:49 PM",26.3,45.5
"Dec 01, 2017 02:30:17 PM",26.3,45.7
"Dec 01, 2017 02:21:33 PM",25.8,46.8
"Dec 01, 2017 02:19:49 PM",25.7,47.2
"Dec 01, 2017 02:15:15 PM",25.7,47.2
"Dec 01, 2017 02:01:33 PM",25.8,46.3
"Dec 01, 2017 02:00:18 PM",25.9,45.9
"Dec 01, 2017 01:51:41 PM",26.3,45.8
"Dec 01, 2017 01:51:06 PM",26.3,46.1
"Dec 01, 2017 01:44:40 PM",25.8,47.5
"Dec 01, 2017 01:41:41 PM",25.8,47.7
"Dec 01, 2017 01:39:26 PM",25.8,47.4
"Dec 01, 2017 01:32:39 PM",26,47
"Dec 01, 2017 01:31:44 PM",26.1,46.8
"Dec 01, 2017 01:30:31 PM",26.2,46.3
"Dec 01, 2017 01:29:58 PM",26.3,46.1
"Dec 01, 2017 01:21:26 PM",26.1,46.9
"Dec 01, 2017 01:20:39 PM",26.1,47.1
